classification;category;sub_category;product_name;product_format;product_price;product_unit
Cuidado del cabello;Fijación cabello;Espuma y laca;Laca cabello Elnett fijación fuerte; Spray 400 ml;5,50 €;/ud.
Cuidado del cabello;Fijación cabello;Espuma y laca;Spray cabello Ondas Surfing Deliplus; Spray 200 ml;2,40 €;/ud.
Cuidado del cabello;Fijación cabello;Gomina y cera;Gel fijador cabello Xtra Forte Deliplus fijación 4; Bote 250 ml;1,60 €;/ud.
Cuidado del cabello;Fijación cabello;Gomina y cera;Gel fijador cabello Xtra Forte Deliplus fijación 4; Bote 100 ml;1,50 €;/ud.
Cuidado del cabello;Fijación cabello;Gomina y cera;Gel fijador cabello Forte Deliplus fijación 3; Bote 400 ml;1,60 €;/ud.
Cuidado del cabello;Fijación cabello;Gomina y cera;Cera cabello Mate Deliplus fijación 4; Bote 100 ml;3,50 €;/ud.
Cuidado del cabello;Fijación cabello;Gomina y cera;Gel fijador cabello X-trem Deliplus fijación 6; Bote 250 ml;1,60 €;/ud.
Cuidado del cabello;Fijación cabello;Gomina y cera;Gel fijador cabello Wet Shine Fructis fuerte 02; Bote 250 ml;2,75 €;/ud.
Cuidado del cabello;Fijación cabello;Gomina y cera;Gel fijador cabello extra fuerte Giorgi fijación 3; Bote 170 ml;2,40 €;/ud.
Cuidado del cabello;Fijación cabello;Gomina y cera;Gel fijador cabello control total Giorgi fijación 5; Bote 170 ml;2,40 €;/ud.
Cuidado del cabello;Fijación cabello;Gomina y cera;Cera cabello mate Got2b Beach Matt fijación 3; Bote 100 ml;4,95 €;/ud.
Cuidado del cabello;Fijación cabello;Gomina y cera;Cera cabello Brillo Deliplus fijación 4; Bote 100 ml;3,20 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Espuma de afeitar;Gel de afeitar piel sensible Deliplus; Bote 200 ml;1,60 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Espuma de afeitar;Gel de afeitar piel sensible Deliplus; Bote 75 ml;1,35 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Espuma de afeitar;Espuma de afeitar piel sensible Deliplus con manteca de cacao; Bote 300 ml;1,40 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Espuma de afeitar;Gel de afeitar piel sensible Gillette con aloe; Bote 200 ml;2,80 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Espuma de afeitar;Espuma de afeitar piel sensible Gillette con aloe; Bote 250 ml;1,95 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Espuma de afeitar;Crema de afeitar piel sensible Lea; 100 ml;1,35 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;After shave;After shave bálsamo sensitive Nivea Men 0% alcohol anti-irritación; Frasco 100 ml;5,95 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;After shave;After shave bálsamo piel sensible Deliplus 0% alcohol con perfume; Bote 100 ml;2,10 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;After shave;After shave bálsamo hidratante Nivea Men con aloe vera; Frasco 100 ml;5,40 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;After shave;After shave loción piel normal Deliplus extracto de algas marinas; Bote 320 ml;2,80 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;After shave;Lote corporal Nivea Men; 1 ud.;11,00 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;After shave;Lote corporal hombre Axe Dark temptation; 1 ud.;12,00 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar desechable Fix 2 Deliplus 2 hojas; Paquete 10 ud.;1,00 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar desechable Blue II plus Gillette 2 hojas; Paquete 6 ud.;3,40 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar desechable Active 3 Deliplus 3 hojas; Caja 4 ud.;1,95 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar desechable Sensor 3 Gillette 3 hojas; Paquete 5 ud.;5,75 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar desechable Blue II plus Gillette 2 hojas; Paquete 20 ud.;8,00 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar recargable Precision System 3 Deliplus 3 hojas; Caja 1 ud.;2,90 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar recargable Precision System 5 Deliplus 5 hojas; Caja 1 ud.;3,90 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar desechable Active 2 Deliplus 2 hojas; Paquete 10 ud.;2,00 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar recargable Precision System 6 Deliplus 6 hojas; Caja 1 ud.;5,15 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar Gillette Fusion Sport; Paquete 1 ud.;8,75 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar recargable Mach 3 Sport Gillette 3 hojas; Paquete 1 ud.;7,95 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Maquinilla de afeitar recargable Gillette Labs 5 hojas; Caja 1 ud.;15,00 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Maquinillas de afeitar;Lote Precision System 6 Deliplus; Caja 1 ud.;12,00 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Recambios maquinilla de afeitar;Recambios maquinilla de afeitar Precision System 3 Deliplus; Caja 4 ud.;4,10 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Recambios maquinilla de afeitar;Recambios maquinilla de afeitar Precision System 5 Deliplus 5 hojas; Caja 4 ud.;4,80 €;/ud.
Cuidado facial y corporal;Afeitado y cuidado para hombre;Recambios maquinilla de afeitar;Recambios maquinilla de afeitar Precision System 6 Deliplus 6 hojas; Caja 4 ud.;5,70 €;/ud.
